Mês,Dia,Hora,Temperatura {C},Umidade {kg/kg},Densidade do ar {kg/m3},Velocidade do Vento {m/s},Direção do Vento {graus}
6,14,14,14.6,0.009335128,1.214,2,230
6,14,15,14.4,0.009129549,1.213,3,210
6,14,16,14.3,0.009022308,1.213,2,210
6,14,17,14.4,0.00926302,1.213,0,0
6,14,18,14.2,0.009121085,1.215,0,0
6,14,19,14.4,0.009706037,1.218,3,230
6,14,20,14,0.009433644,1.221,0,0
6,14,21,14.2,0.009770136,1.222,3,220
6,14,22,14.4,0.010098492,1.223,2,270
6,14,23,13.7,0.009602012,1.227,2,240
6,14,24,13.5,0.009320071,1.225,0,0
6,15,1,13.9,0.009790772,1.224,3,270
6,15,2,13.5,0.009329513,1.224,3,240
6,15,3,13.6,0.009557505,1.225,2,210
6,15,4,14.5,0.010185258,1.22,0,0
6,15,5,14.5,0.009978888,1.219,0,0
6,15,6,14.8,0.010356805,1.217,0,0
6,15,7,14.8,0.010377513,1.215,0,0
6,15,8,15.3,0.010765476,1.212,0,0
6,15,9,15.3,0.010724116,1.212,0,0
6,15,10,16.5,0.011640029,1.206,3,100
6,15,11,17,0.011939836,1.202,4,90
6,15,12,17.4,0.012212587,1.2,4,70
6,15,13,17.3,0.012104057,1.199,3,80
6,15,14,17.3,0.011908757,1.196,4,50
6,15,15,17,0.011561111,1.195,4,70
6,15,16,18,0.012666099,1.191,5,30
6,15,17,18.2,0.012720536,1.187,7,50
6,15,18,18,0.0126088,1.188,5,20
6,15,19,19,0.013738767,1.186,6,50
6,15,20,18,0.012691983,1.188,6,40
6,15,21,19,0.013349448,1.18,7,70
6,15,22,19,0.013349448,1.18,8,20
6,15,23,18.5,0.01291711,1.183,7,20
6,15,24,18.5,0.01291711,1.183,7,20
6,16,1,19,0.013391122,1.18,9,350
6,16,2,19,0.013349448,1.18,6,10
6,16,3,19,0.013363328,1.179,7,30
6,16,4,19.5,0.014017428,1.177,7,360
6,16,5,19.5,0.014017428,1.177,7,20
6,16,6,19.4,0.013941551,1.177,7,20
6,16,7,18.7,0.013115805,1.179,3,30
6,16,8,18.8,0.013410786,1.18,3,20
6,16,9,19,0.01358568,1.179,2,10
6,16,10,19.3,0.013629032,1.177,3,360
6,16,11,19.5,0.013725288,1.175,6,360
6,16,12,19.6,0.013607347,1.173,1,360
6,16,13,20,0.013947868,1.169,3,30
6,16,14,20,0.013670757,1.166,5,30
6,16,15,20.5,0.013740774,1.159,5,30
