Mês,Dia,Hora,Temperatura {C},Umidade {kg/kg},Densidade do ar {kg/m3},Velocidade do Vento {m/s},Direção do Vento {graus}
10,13,17,20.5,0.013980106,1.158,6,30
10,13,18,20.5,0.014397581,1.161,6,20
10,13,19,20.5,0.014674725,1.164,8,20
10,13,20,20.3,0.014609153,1.167,6,30
10,13,21,20.3,0.014593926,1.168,5,30
10,13,22,20,0.014296785,1.171,5,30
10,13,23,20,0.014296785,1.171,5,30
10,13,24,20.5,0.014883903,1.166,7,20
10,14,1,20.5,0.014910328,1.168,3,20
10,14,2,20.5,0.014994052,1.168,5,20
10,14,3,20.3,0.014833575,1.167,5,360
10,14,4,20.3,0.014848869,1.166,5,20
10,14,5,20.3,0.014864195,1.165,6,30
10,14,6,20.5,0.015055964,1.163,5,20
10,14,7,20.5,0.015055964,1.163,8,30
10,14,8,20.5,0.014831158,1.163,7,20
10,14,9,21,0.015110055,1.159,5,360
10,14,10,21.6,0.015488093,1.155,3,340
10,14,11,21.7,0.014528053,1.148,8,210
10,14,12,22.4,0.014966908,1.142,4,230
10,14,13,23.4,0.016207089,1.136,7,180
10,14,14,23.3,0.016113038,1.135,3,180
10,14,15,23.2,0.016276196,1.139,3,160
10,14,16,22.3,0.016008518,1.149,7,130
10,14,17,21.7,0.015867508,1.158,4,190
10,14,18,21,0.015036245,1.161,3,150
10,14,19,20.3,0.014844928,1.17,3,140
10,14,20,20.5,0.015062399,1.17,2,150
10,14,21,20,0.014631231,1.173,0,0
10,14,22,20.5,0.015157347,1.173,3,40
10,14,23,20.6,0.015043953,1.171,5,330
10,14,24,20.3,0.014689032,1.171,4,330
10,15,1,20,0.014520677,1.171,3,360
10,15,2,20,0.014353474,1.17,5,30
10,15,3,20,0.014410201,1.169,4,30
10,15,4,20,0.014481964,1.167,4,30
10,15,5,19.7,0.014161794,1.168,4,360
10,15,6,19.5,0.013895377,1.169,3,40
10,15,7,19.3,0.013602533,1.172,2,150
10,15,8,19.7,0.013909028,1.17,2,240
10,15,9,20,0.014655548,1.179,0,0
10,15,10,20,0.014505768,1.172,4,120
10,15,11,20,0.014505768,1.172,3,130
10,15,12,20.1,0.014515634,1.171,2,30
10,15,13,20.3,0.014624411,1.165,3,360
10,15,14,20,0.014326622,1.168,5,30
10,15,15,20.3,0.014692798,1.167,3,40
10,15,16,20.5,0.014800213,1.165,4,30
10,15,17,20.4,0.014746241,1.166,3,360
10,15,18,20.7,0.015019702,1.166,5,30
10,15,19,21,0.01527157,1.164,6,360
10,15,20,21,0.015397278,1.165,2,30
10,15,21,21,0.015365504,1.167,2,150
10,15,22,20,0.014476041,1.175,2,110
10,15,23,19.5,0.014142723,1.178,2,120
10,15,24,19.2,0.013831958,1.18,0,0
10,16,1,19,0.013571766,1.18,2,120
10,16,2,18.8,0.013202448,1.179,3,190
10,16,3,18.9,0.013275773,1.179,4,200
10,16,4,18.5,0.012930545,1.182,3,220
10,16,5,17.5,0.011894007,1.185,3,150
10,16,6,17.8,0.012262135,1.185,1,200
10,16,7,17.2,0.011517978,1.187,4,210
10,16,8,17.2,0.011630017,1.19,4,220
10,16,9,17.5,0.011648993,1.187,4,220
10,16,10,18.2,0.012387941,1.185,6,220
10,16,11,19.1,0.013367882,1.181,5,230
10,16,12,19.5,0.013709821,1.18,5,210
10,16,13,20,0.014097419,1.176,3,160
10,16,14,18,0.01247112,1.188,3,160
10,16,15,17.5,0.011993363,1.189,3,210
10,16,16,18,0.012193248,1.184,4,190
10,16,17,18.4,0.012707326,1.182,5,190
10,16,18,18.8,0.013466721,1.183,2,190
10,16,19,17.2,0.011683787,1.189,2,190
10,16,20,17,0.011555961,1.191,0,0
10,16,21,17.5,0.012188429,1.192,0,0
10,16,22,17.7,0.012420427,1.192,2,210
